name,pca2_mean,pca2_std,pca2_entropy,pca2_ggd1,pca2_ggd2,pca2_aggd1,pca2_aggd2,pca2_aggd3,pca2_aggd4,pca2_gamma1,pca2_gamma2,omni_mean,omni_std,omni_entropy,omni_ggd1,omni_ggd2,omni_aggd1,omni_aggd2,omni_aggd3,omni_aggd4,omni_gamma1,omni_gamma2,egen_mean,egen_std,egen_entropy,egen_ggd1,egen_ggd2,egen_aggd1,egen_aggd2,egen_aggd3,egen_aggd4,egen_gamma1,egen_gamma2,vert_mean,vert_std,vert_entropy
Clavicula100014_18.ply,0.5946996,0.0583808,6.664127126746119,10.000000000000007,0.5975583,1.6380000000000012,0.17617237297619037,0.88947767,1.1160096,103.76809643285014,0.005731045406256977,0.046066962,0.030865703,6.31471168768572,3.1970000000000027,0.055451218,1.1020000000000008,0.6016965219345995,0.6191232,1.4506633,2.2275906100167617,0.020680175566169495,0.6925469139336369,0.0725766767901339,5.241706092394462,10.000000000000007,0.6963393557140611,0.6340000000000003,-0.42556558810640294,1.3835723308128802,0.6867343099915341,91.05688508647174,0.007605651272563992,0.4887251,0.25335094,7.516300762668147
Maxiliar100014_12.ply,0.6543125,0.079726964,7.012918672185075,10.000000000000007,0.6591513,2.602000000000002,0.13261238614007048,0.920131,1.0821409,67.36120088386178,0.009713492380977906,0.13320364,0.07946022,6.263432646741575,8.552000000000007,0.15510128,1.7290000000000012,0.43836797030337554,0.735555,1.294994,2.810493043463808,0.04739511387829554,0.442398241525574,0.35195707468321824,6.322593054542588,10.000000000000007,0.5653103359452473,1.270000000000001,-0.6142069660369649,1.4486915806968823,0.6245828578970626,1.5801459768228903,0.279973020223789,0.58380157,0.29926962,7.409890008348028
Maxiliar100014_14.ply,0.60622436,0.056727834,6.633148030793518,10.000000000000007,0.60887265,2.104000000000002,0.1995098573642069,0.87731993,1.1259744,114.20477948999269,0.005308222229997255,0.019845322,0.009135372,6.485462476194659,10.000000000000007,0.021846965,1.7260000000000013,0.2822959036389719,0.8235088,1.1838555,4.719258561523532,0.004205178270688208,0.5537865889293573,0.06037688389124496,6.484740484478588,10.000000000000007,0.5570681022552035,1.413000000000001,-0.20276949964122212,1.1313108513689571,0.8644589324558596,84.13049473004452,0.006582471560476753,0.58787394,0.29568714,7.519678238489188
Maxiliar100014_27.ply,0.6099895,0.06239537,6.640583866742409,10.000000000000007,0.6131723,1.9220000000000015,0.2202138965852444,0.8639365,1.1412154,95.5762365716655,0.006382229489144847,0.021396052,0.012920349,5.708447623926677,7.067000000000006,0.024994453,0.8700000000000006,0.49121656648532813,0.6444152,1.3656847,2.7423869921804,0.007801980880926939,0.5540913625126966,0.06232390804164359,5.935291915254705,10.000000000000007,0.5575853462990162,1.3370000000000009,-0.18809874497479734,1.1230493296818524,0.8730830337099523,79.04299149189238,0.0070099999007442815,0.56683934,0.30272102,7.536274732948267
Maxiliar100014_28.ply,0.6037641,0.056687087,6.93177379406688,10.000000000000007,0.60641944,2.429000000000002,0.17476571413256425,0.8943039,1.1090746,113.44264352581013,0.00532219754679143,0.039171882,0.011043567,6.74180123070617,10.000000000000007,0.040698826,1.8790000000000016,0.20951425396400813,0.8718637,1.1363931,12.581720994546743,0.0031133959628395274,0.5665258766125061,0.06312514529995861,6.530333278314738,10.000000000000007,0.57003180737326,1.424000000000001,-0.19804216492753357,1.1297581317618102,0.869470701233027,80.54613127464027,0.007033557883504147,0.58717537,0.29513785,7.522056537583014
Maxiliar100014_18.ply,0.6099685,0.062353674,6.665020190963681,10.000000000000007,0.61314714,1.9170000000000014,0.22382285482582204,0.8618073,1.1437181,95.69751671955237,0.00637392194820837,0.020629227,0.010786959,6.299615572243208,10.000000000000007,0.023279194,1.271000000000001,0.3979402625930504,0.73930895,1.2731622,3.6574452275672797,0.005640337888346115,0.5527998091193046,0.061608589003039865,6.379330113239908,10.000000000000007,0.5562222218842557,1.390000000000001,-0.2124612774773679,1.1388066221696624,0.8584085177360717,80.51248071512042,0.006866013867778982,0.5877165,0.29544625,7.520523108354523
Maxiliar100014_15.ply,0.6071727,0.057716783,6.6392383070305305,10.000000000000007,0.60990965,2.068000000000002,0.21096663592501078,0.8702768,1.133701,110.67008858664485,0.005486330924450668,0.019861523,0.009138041,6.599095665738416,10.000000000000007,0.021862797,1.7310000000000014,0.28240983975281975,0.8236751,1.1840262,4.724206156447508,0.00420420291626479,0.5538522921427343,0.06045401393137047,6.485740591109016,10.000000000000007,0.5571417821902572,1.400000000000001,-0.20495069438904168,1.1329151096240302,0.8627646786511711,83.93586984446229,0.006598517334353627,0.58777815,0.29576004,7.519454797576404
Maxiliar100014_10.ply,0.646712,0.0749961,6.919316050591463,10.000000000000007,0.65104574,2.410000000000002,0.1656559255494596,0.8997931,1.1035125,74.36514476608954,0.008696439590884867,0.05616194,0.031522598,6.3344897745453705,10.000000000000007,0.064403266,1.7570000000000012,0.40939682210348155,0.75291014,1.2742535,3.17442563322453,0.017692001376541682,0.6775950236313214,0.06751523522874528,5.494867044280996,10.000000000000007,0.6809501168053049,1.0300000000000007,-0.4099440313903229,1.295616214083956,0.7200689548259817,100.73067794240292,0.006726798999791953,0.58741224,0.29655576,7.483590849386023
Maxiliar100014_34.ply,0.5541656,0.07652534,7.028262123111938,10.000000000000007,0.5594243,2.304000000000002,0.1570260274413838,0.90508217,1.0989981,52.44192442010194,0.010567225356940569,0.14362669,0.05715509,5.965553952578178,10.000000000000007,0.1545809,1.4670000000000012,0.39387941914105373,0.7526659,1.2677877,6.314956961653081,0.022743889162554206,0.7941861072760333,0.11184038486677529,5.7643323463385965,10.000000000000007,0.8020221678347133,2.1140000000000017,-0.07667169998076824,1.0476943124438127,0.9521846107812147,50.42631468722065,0.015749437812422586,0.52050126,0.28914595,7.573526608455428
Maxiliar100014_1.ply,0.5112358,0.06268335,3.722119942815298,10.000000000000007,0.5150275,1.4310000000000012,0.2681124259344512,0.81365037,1.16574,67.16363154439114,0.007611795334559187,39.31971,28.235264,2.943824105902409,2.425000000000002,48.328087,0.2,0.926021913702399,0.119036905,3.8102407,1.9580914758737435,20.080627998890833,-650.5092807916494,1873.7410544549023,2.4377661937875317,0.25300000000000006,1974.9200379860015,0.2,-2.508112794015422,10.097785166132404,0.10022957815074161,0.1216981464505752,-5345.26859910589,0.614255,0.2877635,4.032897749691711
Maxiliar100014_29.ply,0.60006046,0.06898909,6.952203284422859,10.000000000000007,0.6040132,2.308000000000002,0.1656994983768273,0.89993256,1.1045257,75.65525297403747,0.00793151015504144,0.065398395,0.019868406,6.730912640662828,10.000000000000007,0.0683498,1.8570000000000013,0.23666832982648614,0.85521275,1.154461,10.834729369500792,0.006035996882119113,0.6069475990292562,0.07725454719324723,6.66266233970201,10.000000000000007,0.6118443561058895,1.6000000000000012,-0.07687583072485443,1.0494871025719057,0.9502966491779372,61.72544889550087,0.009833020413618996,0.58154476,0.29369184,7.5300694440103735
Maxiliar100014_23.ply,0.60772854,0.05853479,6.647467355149104,10.000000000000007,0.6105409,2.0410000000000017,0.213667848685803,0.86862177,1.135805,107.7956068075082,0.005637785440543064,0.020220501,0.01013865,6.259855554120212,10.000000000000007,0.022619871,1.2730000000000008,0.35866070294291846,0.76210266,1.2431155,3.9777137196575865,0.0050834482335504975,0.5533980202367581,0.06139276955087758,6.37121929658926,10.000000000000007,0.5567929188492922,1.374000000000001,-0.19855755401940844,1.1294594208911428,0.8668795010349446,81.2551160723538,0.006810623711914749,0.57457685,0.29544336,7.53566577447657
Maxiliar100014_7.ply,0.61790156,0.06125693,6.795626856837384,10.000000000000007,0.6209305,2.361000000000002,0.18211938439915057,0.889616,1.1140034,101.75128008817501,0.006072666589924455,0.023663374,0.011220064,6.7235834977924425,10.000000000000007,0.02618858,1.8380000000000014,0.3081428080482881,0.8117674,1.2018908,4.448099091860968,0.005319885142179383,0.5862328401856906,0.06287925184459778,6.495542129698214,10.000000000000007,0.5895953158766601,1.4790000000000012,-0.18871165864787715,1.1233743511173266,0.876901253844933,86.92351467233689,0.006744237648414567,0.5879153,0.29564098,7.515502979336853
Maxiliar100014_8.ply,0.6268632,0.06550038,6.799725120208864,10.000000000000007,0.6302758,2.4140000000000024,0.18608205532305164,0.8878362,1.1166409,91.59507979793489,0.0068438523372532575,0.029235635,0.014678309,6.473624248802279,10.000000000000007,0.032713424,1.7720000000000014,0.3482105981623455,0.7867935,1.2297223,3.9672285778508467,0.007369283890568442,0.6217632302357243,0.0641045294927968,6.4046610479509445,10.000000000000007,0.6250590136016714,1.5660000000000012,-0.22543566145025518,1.1460443185578857,0.8542340284498071,94.07773898444022,0.006609036706744828,0.58757406,0.29699954,7.50893925407779
Maxiliar100014_32.ply,0.5646995,0.077745564,7.0618438275891595,10.000000000000007,0.5700261,2.311000000000002,0.14556606744744913,0.91170245,1.0914141,52.758629309861135,0.01070345211364309,0.114464335,0.041615225,6.338400708650148,10.000000000000007,0.12179438,1.6330000000000011,0.32303216338742674,0.79889697,1.2144524,7.565642206363009,0.015129492463050969,0.7315510482249026,0.11075073982139719,7.028232966419548,10.000000000000007,0.7398867353288466,2.103000000000002,-0.020826454507947283,1.0129386297984586,0.9869807413206284,43.63208493874397,0.01676635552144581,0.5375213,0.28984153,7.568068744140829
Maxiliar100014_0.ply,0.50349784,0.059588958,3.853307289903917,10.000000000000007,0.50699097,1.441000000000001,0.25956751579867254,0.8314863,1.1719571,71.81927884768902,0.007010621887208523,24.695852,15.207025,2.874593459334674,5.819000000000005,28.97879,0.2,0.5409043944101696,0.121387854,2.27748,2.652998484202044,9.308657186735275,-367.20195748820106,1364.9728063779544,2.041751539598244,0.20600000000000002,1409.5969207584435,0.2,-3.2221168979411137,12.921813870044213,0.07817586659992101,0.07280134446517113,-5043.889782336011,0.57545984,0.30815756,4.238297497390881
Maxiliar100014_33.ply,0.55876446,0.076708786,7.039091999836476,10.000000000000007,0.56400514,2.3260000000000023,0.14358881609139704,0.91301167,1.0901735,53.06122577029987,0.0105305606296827,0.12914328,0.048857957,6.48822036375571,10.000000000000007,0.1380762,1.489000000000001,0.3699150925941873,0.7675988,1.2502135,6.986876375986185,0.0184836946719475,0.7660335134873816,0.10990952868493853,7.058666087652654,10.000000000000007,0.7738780079094869,2.148000000000002,-0.034399806564529664,1.0214087941608765,0.9786289778577655,48.57746118905502,0.015769319654358068,0.52572846,0.28922394,7.572276398865353
Maxiliar100014_5.ply,0.5060923,0.07393065,3.098084894116238,10.000000000000007,0.5113334,1.4430000000000012,0.46284539849128736,0.7214096,1.3283767,48.0323990865154,0.010536477388969845,128.2308,55.44789,2.8448713647250083,10.000000000000007,139.4368,0.2810000000000001,0.9316580815783734,0.21759877,2.7675054,5.4819938759465,23.3912698204606,-2420.9466902570025,2772.3018833195792,2.8637962350416,0.7940000000000005,3655.021961997383,0.24600000000000005,-1.095601992804104,3.5974878618809414,0.1757871957238942,0.7816517022061795,-3097.219238983272,0.56491786,0.32284912,3.409263548409698
Maxiliar100014_31.ply,0.576222,0.0782571,7.044120975917042,10.000000000000007,0.5815116,2.279000000000002,0.1404584107015208,0.91479003,1.0884284,54.21782650056775,0.010627906520780444,0.09906946,0.033786234,6.509995763505093,10.000000000000007,0.10467207,1.7650000000000012,0.30411108048255114,0.8136933,1.2007285,8.598248194705377,0.011522051109438181,0.6915266828463673,0.10390088625563901,6.915639424448148,10.000000000000007,0.6992884237372256,1.9690000000000014,0.01776940473803582,0.9889179169083736,1.0112285318735321,44.29853302869542,0.015610600071077174,0.5477361,0.2917159,7.563192095390981
Maxiliar100014_13.ply,0.65800893,0.08289148,6.948101167390406,10.000000000000007,0.66320825,2.6850000000000023,0.1084466573397155,0.9347818,1.0669348,63.029434166823194,0.01043970829195022,0.31214762,0.17686355,6.613590390146926,10.000000000000007,0.35876134,1.8700000000000014,0.3680019198053195,0.7758767,1.2407843,3.1156095806075115,0.10018829351856805,-0.7771103938172902,1.259656019670358,6.300539706091168,0.7980000000000005,1.4799559977920378,1.460000000000001,-0.5116961186061357,1.3559798793053466,0.6862504555289272,0.3806809710630867,-2.041369159186333,0.5875498,0.29842713,7.237907976101779
Maxiliar100014_4.ply,0.5124736,0.06351094,3.282190340612317,10.000000000000007,0.51630914,1.5120000000000011,0.08132408814703347,0.93243474,1.0382764,66.55662056102665,0.0076998137318992485,104.51638,48.187954,3.024227849917983,10.000000000000007,114.87068,0.3210000000000001,0.7834560921211119,0.2617408,2.1721776,4.80880388343445,21.734381218830155,-1984.1830480824347,2950.278460363015,3.08260746269765,0.5270000000000004,3528.7256711335626,0.23600000000000004,-0.9593360546493495,3.3068806104597814,0.1730787401775346,0.46236267812835885,-4291.399678093385,0.5104364,0.3321008,3.466999389240428
Maxiliar100014_19.ply,0.6105227,0.06182444,6.623711370600834,10.000000000000007,0.6136449,1.9710000000000016,0.23204986064866623,0.8572095,1.1485286,97.51990060724438,0.006260493833825443,0.020449717,0.010395603,5.7076943243693865,10.000000000000007,0.022940291,1.3130000000000008,0.3736569408303896,0.75562024,1.2538297,3.869770003466556,0.005284478541114558,0.5533563402658316,0.061099482892627247,6.360629793584556,10.000000000000007,0.5567192294792822,1.393000000000001,-0.20868613095816732,1.13603924577421,0.8607265098531859,82.02470471828909,0.006746215572080558,0.58795136,0.29565334,7.519970570954453
Maxiliar100014_21.ply,0.60586613,0.057913497,6.558773461740347,10.000000000000007,0.6086277,2.0010000000000017,0.18996907743776975,0.8827386,1.120816,109.44695658975343,0.005535705251477137,0.020488327,0.011046931,6.239042763106245,10.000000000000007,0.023276672,1.0890000000000009,0.41749238248712217,0.71411234,1.2926362,3.439851395651715,0.005956166513312665,0.5542576230346873,0.06122521652215665,6.346164988328868,10.000000000000007,0.5576288674622555,1.376000000000001,-0.19374718805651323,1.1260724195284901,0.8699194838044831,81.95447163601189,0.006762994281707248,0.5893911,0.29574287,7.520058879847903
Maxiliar100014_30.ply,0.5887295,0.07697191,7.042010602634671,10.000000000000007,0.5937398,2.282000000000002,0.15267654414239087,0.907562,1.0962807,58.502841445334525,0.010063262868803277,0.08354926,0.026746722,6.667618504178943,10.000000000000007,0.087726,1.8260000000000014,0.26007003739415135,0.8403669,1.1699004,9.757848142749026,0.00856226236703692,0.6490794082896102,0.09345105429605699,6.859108342516619,10.000000000000007,0.6557720468652574,1.8230000000000015,-0.005732500662852187,1.003607666642937,0.9963425261787351,48.243323251113836,0.013454284749644075,0.56607383,0.2922708,7.547938478546512
Maxiliar100014_3.ply,0.52318823,0.073042184,3.093355257012809,10.000000000000007,0.52816874,1.7540000000000013,0.07027141244077174,0.94162315,1.0311301,52.2740724434791,0.010008560772269182,76.8683,40.627327,2.591306952933005,10.000000000000007,86.76837,0.24600000000000005,0.8734361537024754,0.19344544,2.9212947,3.6473376070700994,21.075181027074787,-1439.268139026783,2671.9501111702107,2.700623952003332,0.3960000000000002,3013.0716206525735,0.21500000000000002,-1.3604103438352093,5.094996735049753,0.14424981933495679,0.2956273587705666,-4868.521455565906,0.5899855,0.2702247,3.321303447295364
Maxiliar100014_9.ply,0.63781285,0.07079438,6.914017675392157,10.000000000000007,0.6417296,2.3990000000000022,0.1717215174493637,0.896004,1.1072704,81.17214756643898,0.007857532998147967,0.038457185,0.020834425,6.169596027593076,10.000000000000007,0.043737974,1.601000000000001,0.38334792041198407,0.7611742,1.2557502,3.407297296114976,0.011286712746871923,0.6570833013048414,0.060929167465175134,6.125898542526596,10.000000000000007,0.6599020180596397,1.492000000000001,-0.3110919419210261,1.2065046141282867,0.8007654914799076,116.30770602122281,0.005649525072611634,0.5857055,0.29590404,7.5012449144297415
Maxiliar100014_6.ply,0.50473475,0.074567705,3.2491274088747435,10.000000000000007,0.5100429,0.9620000000000006,0.4643943764572964,0.65932184,1.3226024,47.29477318351769,0.010672104368113609,160.49081,57.257458,2.8698508096094866,10.000000000000007,170.09782,0.2890000000000001,0.8206046571441803,0.23847686,2.4275286,8.110068136956272,19.78908239143827,-3158.1884927749634,3320.250066216028,3.0431376047494734,0.9350000000000007,4544.635647376997,0.2710000000000001,-1.8677874095125508,5.473368906731038,0.18335870105500046,0.9339482012995494,-3381.5456664304056,0.478085,0.30313528,3.205805710089747
Maxiliar100014_26.ply,0.6099193,0.062151536,6.643872704390562,10.000000000000007,0.61307764,1.9530000000000014,0.219301073589802,0.86480147,1.1404096,96.3054827449414,0.00633317309557032,0.02104745,0.012002503,5.784185387290466,10.000000000000007,0.024229152,1.0080000000000007,0.4600773367591444,0.6813516,1.3307099,3.075142649202519,0.0068443815000494975,0.5539354498039164,0.06167380486668165,6.373964514868278,10.000000000000007,0.5573581016620389,1.368000000000001,-0.19020347418902248,1.1241563749730261,0.8724297685747587,80.67273819340848,0.006866451569746976,0.58487785,0.30245897,7.514926839597885
Maxiliar100014_22.ply,0.606798,0.059155155,6.588613328355399,10.000000000000007,0.6096746,1.9630000000000016,0.19934783768367342,0.87673783,1.1271204,105.22357815680152,0.005766749700817698,0.02055985,0.010649215,6.316648742701221,10.000000000000007,0.02315406,1.2370000000000008,0.39150030612082937,0.74102485,1.269025,3.7274733886651035,0.005515759848823929,0.5530821656884214,0.062203756301477175,6.392077753068593,10.000000000000007,0.5565690438090518,1.394000000000001,-0.21648617811908946,1.1411263628706818,0.8555588073501748,79.05986185863075,0.006995739085370572,0.5972817,0.29143953,7.5132971609104935
Maxiliar100014_16.ply,0.6080166,0.059316847,6.602920874031812,10.000000000000007,0.6109031,1.9730000000000014,0.21732193892140167,0.8658206,1.138618,105.07145423893598,0.005786696382976437,0.02023115,0.009912012,6.095847293030933,10.000000000000007,0.022528766,1.4590000000000012,0.3399211113517946,0.78198886,1.2269421,4.166077633517716,0.00485616242099214,0.5532433280780498,0.06155574171285611,5.722628659029769,10.000000000000007,0.5566571678031322,1.364000000000001,-0.21346177814477268,1.1391304848103752,0.8564757516497141,80.78025080077302,0.006848744867634845,0.58798885,0.2956009,7.520608026671345
Maxiliar100014_25.ply,0.60812414,0.06016834,6.66104521860234,10.000000000000007,0.61109334,1.9660000000000015,0.2168294708982037,0.8663018,1.1385931,102.15469475213104,0.005952973299951923,0.02090982,0.011422049,6.227108874888638,10.000000000000007,0.023826052,1.0590000000000008,0.4311476826941877,0.70388687,1.3052076,3.35137097727376,0.006239183834337959,0.5539310352310187,0.06236796727892933,6.357886457542897,10.000000000000007,0.5574309516802973,1.368000000000001,-0.20147764701845902,1.1316730752132704,0.8650255569946373,78.8856814157224,0.00702194650904818,0.5875944,0.29344037,7.522110869002612
Maxiliar100014_24.ply,0.6092266,0.06060206,6.607186422835029,10.000000000000007,0.6122333,1.9990000000000017,0.22389094401312706,0.8621979,1.1428195,101.06314401846612,0.006028177304698365,0.020627204,0.011225233,6.260900718762351,10.000000000000007,0.023483705,1.0860000000000007,0.42256195976280786,0.7107265,1.2966441,3.3767588373675608,0.006108580898646276,0.5540614235724954,0.061334423839324026,6.362176941115491,10.000000000000007,0.5574458595494212,1.377000000000001,-0.19049192556804498,1.1239132542024226,0.8720962538235867,81.60508309152625,0.0067895454864138035,0.5742858,0.29358116,7.538327054253674
Maxiliar100014_17.ply,0.60926205,0.06201583,6.630224977393059,10.000000000000007,0.6124101,1.9120000000000015,0.2266988418778317,0.8599142,1.1455368,96.51905920342324,0.006312349679812504,0.02067791,0.010890246,6.0778452676013615,10.000000000000007,0.023370294,1.2400000000000009,0.4019645314306593,0.735065,1.276918,3.605353220917152,0.005735335540173029,0.5524382912068211,0.06247203034815691,6.281801547424766,10.000000000000007,0.55595928864069,1.371000000000001,-0.2191783144687767,1.1433045350879059,0.8533432080650318,78.19991285579978,0.007064436148739889,0.5878938,0.29598552,7.519638678188571
SenoFrontal100205_28.ply,0.60798734,0.06299205,6.551442269894184,10.000000000000007,0.6112417,1.525000000000001,0.2972571144345572,0.8096924,1.1960464,93.1633950680407,0.006526032366629595,0.023751372,0.008207682,6.198977083993111,10.000000000000007,0.025129454,1.2410000000000008,0.2876417064406927,0.81183743,1.1995202,8.37460291634494,0.002836119302074761,0.5165900352557096,0.0766901954117568,6.445296673471369,10.000000000000007,0.5222511606405217,0.8890000000000007,-0.3750269785287289,1.2713991654208023,0.7241374444831271,45.37745259845947,0.011384289017432577,0.5443564,0.25952074,7.49373431659748
Maxiliar100014_20.ply,0.6091434,0.0631785,6.646823328303661,10.000000000000007,0.6124109,1.8800000000000014,0.20748941106081661,0.87164974,1.1336055,92.96307368335783,0.006552531001661827,0.021402845,0.01186167,6.199823198955657,10.000000000000007,0.024469934,1.2140000000000009,0.448277490290135,0.70744497,1.3142936,3.2558269765024903,0.006573704776880139,0.5523780169772314,0.06291758465118723,6.3194634094064375,10.000000000000007,0.5559496427508352,1.404000000000001,-0.21252623971128629,1.1387006235404789,0.8587022470186526,77.07945818483185,0.007166345353033783,0.5884717,0.29627216,7.518547095234302
SenoFrontal100205_7.ply,0.6220401,0.0687327,6.736440593684559,10.000000000000007,0.6258256,1.6150000000000013,0.2757827133938553,0.82414055,1.1794858,81.91106538277472,0.007594090612321492,0.020010341,0.01114349,6.329632021263402,10.000000000000007,0.022903748,1.444000000000001,0.4144209737341914,0.7383813,1.2817827,3.2247733715960294,0.006205192788516391,0.5461580885380347,0.08198563567485236,6.3897340827132325,10.000000000000007,0.5522769204137673,0.9220000000000006,-0.35400621463915266,1.2524233159054818,0.7410477027943292,44.380669881591594,0.012306215521198621,0.5482428,0.25947657,7.4742319806880655
SenoFrontal100205_0.ply,0.5154076,0.08010216,3.194091008938216,10.000000000000007,0.5214832,2.167000000000002,0.4660426493385901,0.7177756,1.2968202,42.167917103506625,0.012222743151861167,25.088627,12.25776,2.9042740436490453,10.000000000000007,27.874002,0.21800000000000003,1.1270420426349705,0.15787718,4.191416,4.266781819498874,5.879987784618828,-345.15199758356266,586.9179492925444,2.783898084217304,0.4400000000000002,676.268763891871,0.21300000000000002,-1.358420253479941,5.143502437963165,0.14332739545990528,0.3522369640545708,-979.8857950924465,0.57138705,0.29019025,3.575506745064982
SenoFrontal100205_13.ply,0.6481046,0.08734893,6.647304496402553,10.000000000000007,0.6539607,2.4910000000000023,0.1337116340897814,0.9198022,1.0837568,55.08747031093753,0.011765009307484867,0.27482125,0.17415546,6.489891698639879,4.451000000000004,0.32532668,2.2420000000000018,0.40967459087837216,0.7591329,1.2663956,2.491748535826005,0.11029252955323575,-0.2606076694394843,1.0762633345313908,6.313447901001681,0.9210000000000007,1.1070313881100098,1.7240000000000013,-0.5712109608793137,1.3959202300597415,0.6666628716400435,0.058669861782682235,-4.441934266093817,0.539344,0.2624681,6.806177997146474
SenoFrontal100205_31.ply,0.6103086,0.076940246,7.021982510871107,10.000000000000007,0.615139,2.2700000000000022,0.1366686684548567,0.9164929,1.0855112,62.924456089155,0.009699067605781318,0.056900587,0.017547756,6.731906265249126,10.000000000000007,0.05954478,1.6880000000000013,0.18723558720756908,0.8835007,1.1232358,10.515212175255328,0.005411263683622444,0.5602643291928624,0.08389261956849708,6.724763437862324,10.000000000000007,0.5665100532853288,1.437000000000001,-0.19025684872012325,1.126052448791055,0.8763793936229248,44.60321725393974,0.012561074372799306,0.55214745,0.270512,7.501703395599716
SenoFrontal100205_22.ply,0.6102905,0.067181334,6.643110300290796,10.000000000000007,0.61397684,1.364000000000001,0.31957331274441914,0.7885299,1.2116919,82.52845782521854,0.007394909663362816,0.017380467,0.010436567,6.076237376739442,7.664000000000007,0.020273026,1.1200000000000008,0.47309829649508867,0.68464255,1.336103,2.7735457392293625,0.006266515392468186,0.513750374575433,0.07806715162428977,6.347762351748425,10.000000000000007,0.5196475133352175,0.8690000000000007,-0.3599098413461545,1.2608588302963497,0.7322147586095209,43.310718313387206,0.011861968459124687,0.53817713,0.26073426,7.49161071960339
SenoFrontal100205_16.ply,0.6121162,0.069376044,6.624077987033623,10.000000000000007,0.6160349,1.380000000000001,0.3259347234859583,0.7864355,1.2171339,77.85318731731331,0.007862442311362391,0.017273305,0.010026677,6.1820898910074185,10.000000000000007,0.019972352,1.2320000000000009,0.45007707611526,0.70671636,1.3142048,2.9680049830813147,0.005819836959384191,0.5137821043833154,0.07800645177854584,6.43412250576028,10.000000000000007,0.5196697686851898,0.8850000000000007,-0.37480844740520586,1.2706189378821684,0.7229744038701208,43.383506370681864,0.011842798043878819,0.54666436,0.26013967,7.489901674768527
SenoFrontal100205_12.ply,0.645865,0.08444954,6.88844714669898,10.000000000000007,0.6513609,2.362000000000002,0.096859092844596,0.9410834,1.0604178,58.50969836632521,0.011038597894538251,0.12585731,0.08363437,6.518250178506267,3.335000000000003,0.15110439,2.080000000000002,0.4994660953781786,0.71313286,1.3364003,2.265302003126081,0.0555587290173435,0.5788286974871257,0.25435482456192304,6.327692290908933,10.000000000000007,0.6322328379938518,1.0630000000000008,-0.4917107739724443,1.3710618709387656,0.6858798418308402,5.180348398955922,0.11173547663392412,0.5343811,0.2620168,7.143623388060075
SenoFrontal100205_20.ply,0.6141887,0.07876952,6.748821327302323,10.000000000000007,0.6192188,1.3490000000000009,0.31519650547740896,0.79508466,1.2132766,60.80159579934934,0.010101522280392778,0.020411218,0.014855521,5.445706648856454,2.268000000000002,0.025244607,1.0240000000000007,0.6020158036569035,0.60821366,1.4546233,1.8879469586593132,0.010811330251052331,0.5106590221866747,0.08343104959392654,6.007210178617337,10.000000000000007,0.517429156698068,0.9180000000000006,-0.38075597506260506,1.2751102767363,0.724439321978111,37.46574350314377,0.013630025042578563,0.5475006,0.26111326,7.490868835580068
SenoFrontal100205_14.ply,0.6101199,0.06767655,6.61098258605792,10.000000000000007,0.6138616,1.342000000000001,0.3171673681984359,0.7896699,1.2108717,81.27961979396878,0.007506431685272811,0.01703038,0.009520328,6.2392419958184036,10.000000000000007,0.01951063,1.318000000000001,0.42021585586403837,0.728758,1.2886523,3.2001675385356663,0.005321715478329534,0.5135483122017306,0.07736282807068359,6.425115158438976,10.000000000000007,0.5193423665596398,0.8780000000000006,-0.37055497343779553,1.267324299783431,0.7246627013157764,44.068238275273295,0.011653479519508786,0.5468866,0.26028502,7.490678787104033
SenoFrontal100205_17.ply,0.608611,0.07139292,6.649822390860834,10.000000000000007,0.61278385,1.344000000000001,0.2872507620288674,0.81052303,1.1918926,72.67700061495361,0.00837418993983804,0.019458955,0.013694711,5.245484360345876,2.573000000000002,0.023794623,0.9800000000000006,0.5778608435893656,0.6128475,1.4342496,2.0191153206678933,0.009637367188627443,0.5080529854405954,0.08348015888237822,5.659071858210143,10.000000000000007,0.5148653490405475,0.9520000000000006,-0.37912108699379105,1.2724192672112276,0.729446809860875,37.04070404488848,0.013716072589357422,0.54792225,0.26292056,7.49323793195669
SenoFrontal100205_19.ply,0.6174924,0.07431336,6.698515388110338,10.000000000000007,0.62194777,1.472000000000001,0.32456543880242705,0.79235405,1.2165903,69.04895877838135,0.008942819643370207,0.018538013,0.013069541,6.004463978018631,2.5550000000000024,0.02268171,0.8390000000000006,0.5694834700675007,0.5952022,1.4404193,2.0120250841164875,0.009213608825373846,0.5163502482609638,0.07959295754506639,6.344845052047519,10.000000000000007,0.5224482873692978,0.8780000000000006,-0.35469759854568966,1.2576223540617233,0.738183189573613,42.08886809255078,0.012268095381551767,0.5484604,0.26000693,7.4911503979092755
SenoFrontal100205_26.ply,0.61653495,0.07283555,6.70180086946036,10.000000000000007,0.6208221,1.460000000000001,0.33353436706864875,0.78504443,1.2215883,71.65661508079211,0.008604019443169039,0.018277835,0.012402943,6.211127706161546,3.0080000000000027,0.022088515,0.9520000000000006,0.5438883320915407,0.62672263,1.4056727,2.1718392606875483,0.008415831755818786,0.5150630009994778,0.07938863306691897,6.395507269975979,10.000000000000007,0.5211449388986222,0.8670000000000007,-0.35490337667881466,1.2575327547267685,0.7358927180338148,42.095125703346106,0.012235692194608077,0.5072166,0.27904892,7.529250523675092
